name	label	sub_class	dynamic_state	cyclic_uid	age	world_width	world_height	lat_dist	long_dist	vert_dist	rel_vel_x	rel_acc_x	rel_vel_z	rel_acc_z	abs_vel_x	abs_acc_x	abs_vel_z	abs_acc_z	POS_LEFT_x	POS_LEFT_z	POS_CENTER_x	POS_CENTER_z	POS_RIGHT_x	POS_RIGHT_z	POS_DISTANT_x	POS_DISTANT_z	lane_association	conf	is_cipv	uid	eba_bitmask	vacc_quality	x_center	y_center	d3_separation	width	height	sf_confirmed	class_right_id	class_left_id	score	is_occluded	x_l	y_lt	y_lb	x_s	y_st	y_sb	x_r	y_rt	y_rb	matching_radar_cluster_top_left_x	matching_radar_cluster_top_left_z	matching_radar_cluster_width	matching_radar_cluster_height	matching_radar_cluster_is_static	matching_radar_cluster_center_x	matching_radar_cluster_center_z	update_type	reaction_profile	tracked_vel_x	tracked_vel_z	rc_raw_meas_x	rc_raw_meas_z	rc_tracked_pos_x	rc_tracked_pos_z	rc_tracked_vel_x	rc_tracked_vel_z	rc_tracked_acc_x	rc_tracked_acc_z	fd_raw_meas_x	fd_raw_meas_z	fd_tracked_pos_x	fd_tracked_pos_z	fd_tracked_vel_x	fd_tracked_vel_z	fd_tracked_acc_x	fd_tracked_acc_z	rc_weight_pos	rc_weight_kinematics	of_ittc_z	of_rel_vel_z	width_est	orientation	sf_orientation	cametra_origin	debug_field_0	debug_field_1	debug_field_2	
1687017797600206	2	1	2	0	17	1.50	1.38	-36.56	61.92	0.02	6.87	-0.01	-13.52	0.09	3.57	-0.01	-7.65	-0.03	-38.60	62.15	-37.12	61.92	-36.55	65.46	-38.04	65.70	0	0.000000	0	2	0x1881	0	739.13	977.83	719.62	125.19	44.54	1	1	0	89.442116	0	676.533936	955.571472	999.940247	719.620605	955.562195	1000.100769	801.720337	955.694275	997.819641	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	3.57	-15.46	-37.18	63.04	-37.18	63.04	3.57	-15.46	-0.01	0.09	-40.02	67.86	-36.56	61.92	3.57	-15.46	-0.01	0.09	0.000000	0.000000	0.000000	0.000000	1	-2.983165	0.024755	0	0.000000	0.000000	0.000000	
1687017797700043	2	1	2	0	18	1.48	1.43	-37.33	62.94	-0.01	5.19	-0.01	-13.06	0.06	2.36	-0.01	-6.91	-0.03	-39.40	63.17	-37.94	62.94	-37.38	66.43	-38.84	66.66	0	0.000000	0	2	0x1881	0	732.30	977.88	713.14	121.57	45.24	1	1	0	88.171684	0	671.516602	955.274536	1000.346802	713.136597	955.264404	1000.504395	793.088379	955.408020	998.273499	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	2.36	-14.74	-37.04	62.44	-37.04	62.44	2.36	-14.74	-0.01	0.06	-44.90	75.69	-37.33	62.94	2.36	-14.74	-0.01	0.06	0.000000	0.000000	0.000000	0.000000	1	-2.982381	0.146085	0	0.000000	0.000000	0.000000	
1687017797799892	0	3	1	1	4	0.54	1.48	-11.72	42.75	-0.22	1.77	0.00	-7.11	-0.00	-0.11	0.00	0.19	-0.09	-11.98	42.75	-11.44	42.75	-11.44	42.76	-11.98	42.76	0	0.000000	0	5	0x1000000	0	1369.49	995.91	1381.95	25.16	69.15	1	-1	-1	69.076767	1	1356.906738	961.330811	1030.483154	1381.945312	961.330811	1030.483154	1382.070190	961.330017	1030.466187	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.11	-7.63	-10.03	36.62	-10.03	36.62	-0.11	-7.63	0.00	-0.00	-13.44	49.06	-11.74	42.82	-0.11	-7.63	0.00	-0.00	0.011481	0.011481	0.000000	0.000000	0	0.003371	0.000000	1	0.000000	0.000000	0.000000	
1687017797799892	2	1	2	0	19	1.49	1.45	-37.56	62.58	-0.07	4.38	-0.00	-12.79	0.06	1.63	-0.00	-6.63	-0.03	-39.62	62.77	-38.14	62.58	-37.68	66.12	-39.16	66.31	0	0.000000	0	2	0x1881	0	717.71	979.64	699.90	122.17	46.13	1	1	0	85.536858	0	656.621460	956.577759	1002.568604	699.901978	956.573425	1002.705566	778.788574	956.649658	1000.315918	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	1.63	-14.45	-35.65	59.37	-35.65	59.37	1.63	-14.45	-0.00	0.06	-40.07	66.74	-37.56	62.58	1.63	-14.45	-0.00	0.06	0.000000	0.000000	0.000000	0.000000	1	-3.012189	-0.043310	0	0.000000	0.000000	0.000000	
1687017797900193	0	3	0	1	5	0.59	1.29	-11.79	42.99	0.03	1.71	0.00	-6.75	-0.03	-0.23	0.00	0.53	-0.09	-12.08	42.99	-11.49	42.99	-11.49	43.00	-12.08	43.00	0	0.000000	0	5	0x1004000	0	1369.05	988.26	1382.60	27.36	59.79	1	-1	-1	75.797356	1	1355.371094	958.363831	1018.151917	1382.603394	958.363831	1018.151917	1382.727417	958.363770	1018.137939	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.23	-7.28	-12.09	44.12	-12.09	44.12	-0.23	-7.28	0.00	-0.03	-15.55	56.74	-11.79	42.99	-0.23	-7.28	0.00	-0.03	0.000000	0.000000	0.000000	0.000000	0	0.006307	0.000000	0	0.000000	0.000000	0.000000	
1687017797900193	2	1	2	0	20	1.55	1.69	-37.06	61.95	-0.27	4.55	-0.00	-12.54	0.03	1.76	-0.00	-6.40	-0.03	-39.06	62.11	-37.52	61.95	-37.14	65.64	-38.68	65.79	0	0.000000	0	2	0x1881	0	723.87	982.28	707.40	125.83	54.46	1	1	0	82.727066	0	660.959229	955.062317	1009.380554	707.400024	955.054749	1009.512390	786.790039	955.220093	1006.620728	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	1.76	-14.21	-30.78	51.52	-30.78	51.52	1.76	-14.21	-0.00	0.03	-37.99	63.59	-37.06	61.95	1.76	-14.21	-0.00	0.03	0.000000	0.000000	0.000000	0.000000	1	-3.038907	-0.060914	0	0.000000	0.000000	0.000000	
1687017798000030	2	1	2	0	21	1.61	1.70	-36.23	60.25	-0.34	4.76	-0.00	-12.73	0.06	2.05	-0.00	-6.56	-0.03	-38.28	60.36	-36.68	60.25	-36.40	64.07	-38.00	64.19	0	0.000000	0	2	0x1C81	0	716.38	985.00	701.17	131.74	56.35	1	1	0	86.647179	0	650.513306	956.825317	1013.069946	701.169800	956.823120	1013.174316	782.254395	956.893433	1009.877808	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	2.05	-14.36	-28.92	48.10	-28.92	48.10	2.05	-14.36	-0.00	0.06	-35.23	58.61	-36.23	60.25	2.05	-14.36	-0.00	0.06	0.000000	0.000000	0.000000	0.000000	1	-3.070397	-0.123840	0	0.000000	0.000000	0.000000	
1687017798099995	2	1	2	0	22	1.76	1.53	-34.79	57.54	-0.26	5.37	-0.00	-13.34	0.03	2.83	-0.00	-7.06	-0.03	-36.99	57.63	-35.23	57.54	-35.01	61.74	-36.77	61.84	0	0.000000	0	2	0x1C81	0	709.79	986.71	694.05	149.43	52.99	1	1	0	89.162247	0	635.077148	960.208862	1013.112061	694.052612	960.212524	1013.201172	784.505005	960.061707	1009.440063	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	2.83	-14.87	-29.06	48.08	-29.06	48.08	2.83	-14.87	-0.00	0.03	-32.25	53.36	-34.79	57.54	2.83	-14.87	-0.00	0.03	0.000000	0.000000	0.000000	0.000000	1	-3.088722	-0.067774	0	0.000000	0.000000	0.000000	
1687017798199814	2	1	2	0	23	1.78	1.62	-33.75	55.38	-0.38	5.51	-0.00	-13.77	0.06	3.21	-0.00	-7.37	-0.03	-35.96	55.45	-34.18	55.38	-34.00	59.62	-35.78	59.70	0	0.000000	0	2	0x1C81	0	699.99	990.47	684.26	155.84	58.37	1	1	0	87.789604	0	622.072632	961.285034	1019.573364	684.261963	961.289551	1019.657104	777.909302	961.055481	1015.270874	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	3.21	-15.18	-26.23	43.05	-26.23	43.05	3.21	-15.18	-0.00	0.06	-32.24	52.91	-33.75	55.38	3.21	-15.18	-0.00	0.06	0.000000	0.000000	0.000000	0.000000	1	-3.099199	-0.030778	0	0.000000	0.000000	0.000000	
1687017798299967	2	1	2	0	24	1.85	1.43	-32.31	52.53	-0.18	5.34	-0.00	-14.91	0.09	4.05	-0.00	-7.93	-0.03	-34.57	52.59	-32.72	52.53	-32.58	56.96	-34.43	57.02	0	0.000000	0	2	0x1C81	0	689.33	988.24	672.92	170.49	54.46	1	1	0	87.652878	0	604.090210	961.010864	1015.406006	672.921143	961.014282	1015.472168	774.575562	960.780151	1011.006531	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	4.05	-15.70	-28.39	46.18	-28.39	46.18	4.05	-15.70	-0.00	0.09	-29.89	48.63	-32.31	52.53	4.05	-15.70	-0.00	0.09	0.000000	0.000000	0.000000	0.000000	1	-3.108925	-0.025712	0	0.000000	0.000000	0.000000	
1687017798400108	2	1	2	0	25	1.86	1.40	-31.38	50.20	-0.14	4.86	-0.00	-15.74	0.06	4.45	-0.00	-8.20	-0.03	-33.68	50.25	-31.82	50.20	-31.69	54.64	-33.55	54.69	0	0.000000	0	2	0x1C81	0	668.54	988.50	650.94	180.07	55.64	1	1	0	87.169350	0	578.503662	960.671997	1016.251831	650.942383	960.674988	1016.315369	758.572266	960.457397	1011.573975	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	4.45	-16.00	-28.45	45.51	-28.45	45.51	4.45	-16.00	-0.00	0.06	-30.03	48.03	-31.38	50.20	4.45	-16.00	-0.00	0.06	0.000000	0.000000	0.000000	0.000000	1	-3.112185	0.020607	0	0.000000	0.000000	0.000000	
1687017798500151	2	1	2	0	26	1.66	1.31	-31.95	50.63	-0.21	4.11	-0.00	-14.85	-0.03	3.55	-0.00	-7.39	-0.03	-34.48	51.04	-32.88	50.63	-31.90	54.47	-33.51	54.88	0	0.000000	0	2	0x1C81	0	657.42	993.03	620.19	179.54	51.71	1	1	0	79.230362	0	567.647095	967.101379	1018.400208	620.188965	967.174438	1018.885254	747.188965	966.527222	1014.590393	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	3.55	-15.20	-27.49	43.59	-27.49	43.59	3.55	-15.20	-0.00	-0.03	-37.13	58.88	-31.95	50.63	3.55	-15.20	-0.00	-0.03	0.000000	0.000000	0.000000	0.000000	1	-2.893929	-1.545387	0	0.000000	0.000000	0.000000	
1687017798599853	2	1	2	0	27	1.79	1.53	-30.68	49.00	-0.36	4.28	-0.00	-14.89	-0.09	3.67	-0.00	-7.48	-0.03	-33.40	49.11	-29.13	49.00	-29.08	50.78	-33.36	50.90	0	0.000000	0	2	0x1C81	0	666.03	995.93	729.75	214.71	62.14	1	0	1	57.272278	0	558.673340	964.848755	1026.843750	729.750122	964.864624	1027.004028	773.383911	964.623047	1024.574707	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	1	3.67	-15.27	-27.38	43.72	-27.38	43.72	3.67	-15.27	-0.00	-0.09	-51.95	82.96	-31.39	49.00	3.67	-15.27	-0.00	-0.09	0.000000	0.000000	0.000000	0.000000	1	-2.892174	-1.386882	0	0.000000	0.000000	0.000000	
1687017798700057	2	1	2	0	28	1.79	1.53	-29.99	47.34	-0.41	4.44	-0.00	-14.98	-0.12	3.85	-0.00	-7.51	-0.03	-32.71	47.46	-28.43	47.34	-28.38	49.13	-32.66	49.25	0	0.000000	0	2	0x1C81	0	651.80	999.10	717.41	222.50	64.31	1	0	1	74.054977	0	540.550171	966.920105	1031.071411	717.407471	966.942688	1031.255615	763.050171	966.617188	1028.589844	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	1	3.85	-15.35	-25.31	39.96	-25.31	39.96	3.85	-15.35	-0.00	-0.12	-45.14	71.27	-30.76	47.34	3.85	-15.35	-0.00	-0.12	0.000000	0.000000	0.000000	0.000000	1	-2.890411	0.215337	0	0.000000	0.000000	0.000000	
1687017798800052	2	1	2	0	29	1.51	1.30	-31.05	47.93	-0.32	3.89	-0.00	-14.12	-0.16	3.30	-0.00	-6.66	-0.03	-33.36	48.26	-31.88	47.93	-31.09	51.45	-32.56	51.78	0	0.000000	0	2	0x1C81	0	623.37	999.73	588.38	173.51	53.98	1	0	1	83.141693	0	536.613159	972.641235	1026.249878	588.378540	972.742981	1026.724121	710.121826	971.733887	1022.020142	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	3.30	-14.50	-25.02	38.62	-25.02	38.62	3.30	-14.50	-0.00	-0.16	-34.21	52.81	-31.05	47.93	3.30	-14.50	-0.00	-0.16	0.000000	0.000000	0.000000	0.000000	1	-2.919313	0.075824	0	0.000000	0.000000	0.000000	
1687017798800052	2	1	5	1	3	1.79	1.66	-20.97	122.15	0.23	1.38	-0.01	-0.36	-0.06	-0.12	-0.01	7.24	0.06	-25.16	123.91	-24.87	122.15	-20.69	122.85	-20.99	124.61	0	0.000000	0	8	0x820	100	1544.80	962.38	1579.86	70.12	26.92	1	1	1	99.908897	0	1509.738647	948.869507	975.940918	1579.857422	948.921753	975.838257	1579.857422	948.921753	975.838257	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.12	-0.61	-27.52	147.93	-27.52	147.93	-0.12	-0.61	-0.01	-0.06	-22.65	121.75	-20.97	122.15	-0.12	-0.61	-0.01	-0.06	0.000000	0.000000	0.000000	0.000000	1	1.412298	1.403917	1	0.000000	0.000000	0.000000	
1687017798899973	2	1	2	0	30	1.79	1.43	-30.36	46.47	-0.24	4.08	-0.00	-14.05	-0.16	3.33	-0.00	-6.68	-0.03	-32.75	46.61	-30.97	46.47	-30.63	50.73	-32.42	50.87	0	0.000000	0	2	0x1CC1	0	612.35	994.62	586.18	197.23	61.35	1	1	0	67.426506	0	513.737061	963.932861	1025.097046	586.177490	963.950623	1025.296997	710.962280	963.450378	1019.640747	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	1	3.33	-14.55	-28.12	43.04	-28.12	43.04	3.33	-14.55	-0.00	-0.16	-41.84	64.04	-30.59	46.47	3.33	-14.55	-0.00	-0.16	0.000000	0.000000	0.000000	0.000000	1	-2.917646	0.568199	0	0.000000	0.000000	0.000000	
1687017798899973	2	1	5	1	4	1.79	1.81	-21.14	116.81	0.52	1.71	-0.01	-10.82	-0.08	-0.18	-0.01	-3.30	0.05	-25.57	118.57	-25.26	116.81	-20.88	117.59	-21.20	119.35	0	0.000000	0	8	0x8E0	100	1523.03	956.37	1561.59	77.13	30.71	1	1	1	83.427193	0	1484.469849	940.907593	971.818909	1561.594971	941.020569	971.727539	1561.594971	941.020569	971.727539	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.18	-11.17	-37.82	192.06	-37.82	192.06	-0.18	-11.17	-0.01	-0.08	-21.80	110.69	-21.14	116.81	-0.18	-11.17	-0.01	-0.08	0.000000	0.000000	0.000000	0.000000	1	1.410136	1.395031	0	0.000000	0.000000	0.000000	
1687017798999937	2	1	2	0	31	1.79	1.43	-30.02	45.01	-0.19	3.89	-0.00	-14.22	-0.25	3.35	-0.00	-6.68	-0.03	-32.41	45.16	-30.63	45.02	-30.29	49.28	-32.07	49.42	0	0.000000	0	2	0x1881	0	586.57	993.66	558.34	205.68	63.32	1	1	0	73.028984	0	483.729340	961.981873	1025.109497	558.337769	961.994385	1025.319092	689.405518	961.648743	1019.494873	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	3.35	-14.58	-29.01	43.50	-29.01	43.50	3.35	-14.58	-0.00	-0.25	-36.00	53.98	-30.17	45.01	3.35	-14.58	-0.00	-0.25	0.000000	0.000000	0.000000	0.000000	1	-2.916397	0.113829	0	0.000000	0.000000	0.000000	
1687017798999937	2	1	5	1	5	1.79	1.63	-21.57	114.74	0.54	1.04	-0.03	-12.95	-0.17	-0.34	-0.03	-5.30	0.04	-26.76	116.50	-26.43	114.74	-22.00	115.58	-22.34	117.34	0	0.000000	0	8	0x8A0	100	1496.23	957.50	1536.09	79.73	28.16	1	1	1	84.260437	0	1456.362061	943.317383	971.683167	1536.091064	943.424316	971.583496	1536.091064	943.424316	971.583496	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.34	-13.21	-40.80	193.97	-40.80	193.97	-0.34	-13.21	-0.03	-0.17	-22.52	107.08	-21.57	114.74	-0.34	-13.21	-0.03	-0.17	0.000000	0.000000	0.000000	0.000000	1	1.406188	1.382671	0	0.000000	0.000000	0.000000	
1687017799100122	2	1	2	0	32	1.68	1.17	-31.18	45.98	0.06	2.64	-0.00	-13.30	-0.31	2.17	-0.00	-5.63	-0.03	-33.14	45.88	-31.47	45.98	-31.70	49.99	-33.38	49.89	0	0.000000	0	2	0x1881	0	562.53	987.75	550.47	175.90	50.66	1	1	0	76.855949	0	474.584351	962.431641	1013.202332	550.473389	962.422119	1013.083069	650.481812	962.067627	1008.666931	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	2.17	-13.61	-32.68	48.18	-32.68	48.18	2.17	-13.61	-0.00	-0.31	-35.64	52.54	-31.18	45.98	2.17	-13.61	-0.00	-0.31	0.000000	0.000000	0.000000	0.000000	1	-3.200724	-1.217766	0	0.000000	0.000000	0.000000	
1687017799100122	2	1	5	1	6	1.79	1.63	-22.21	112.25	0.73	0.54	-0.05	-15.21	-0.24	-0.59	-0.05	-7.45	0.04	-27.48	114.01	-27.13	112.25	-22.76	113.13	-23.12	114.89	0	0.000000	0	8	0x18A0	100	1474.11	954.26	1514.45	80.67	28.79	1	1	1	86.590591	0	1433.776978	939.730591	968.740906	1514.445679	939.872314	968.657593	1514.445679	939.872314	968.657593	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.59	-15.43	-54.72	247.10	-54.72	247.10	-0.59	-15.43	-0.05	-0.24	-23.43	105.83	-22.21	112.25	-0.59	-15.43	-0.05	-0.24	0.000000	0.000000	0.000000	0.000000	1	1.401401	1.372224	0	0.000000	0.000000	0.000000	
1687017799199889	2	1	2	0	33	1.79	1.33	-30.21	44.51	0.09	2.82	-0.01	-13.34	-0.25	2.29	-0.01	-5.74	-0.03	-33.59	46.00	-29.58	44.51	-28.96	46.19	-32.97	47.67	0	0.000000	0	2	0x1881	0	561.74	983.60	590.07	206.38	59.80	1	2	1	60.112537	0	458.554688	953.836548	1011.703613	590.070923	953.697510	1013.496887	664.934570	953.853577	1011.484009	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	1	2.29	-13.70	-33.86	49.89	-33.86	49.89	2.29	-13.70	-0.01	-0.25	-45.04	66.37	-30.77	44.51	2.29	-13.70	-0.01	-0.25	0.000000	0.000000	0.000000	0.000000	1	-3.204075	-1.306622	0	0.000000	0.000000	0.000000	
1687017799199889	2	1	5	1	7	1.85	1.59	-22.72	108.90	1.03	0.46	-0.07	-18.20	-0.19	-0.86	-0.07	-10.51	0.03	-27.68	108.13	-23.33	108.90	-23.65	110.72	-28.00	109.95	0	0.000000	0	8	0x19A0	100	1447.50	948.98	1488.58	84.62	29.07	1	1	1	83.668800	0	1405.193115	934.276917	963.550537	1488.581787	934.444397	963.511292	1489.815796	934.831970	963.420654	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.86	-18.47	-113.06	481.57	-113.06	481.57	-0.86	-18.47	-0.07	-0.19	-23.68	100.89	-22.72	108.90	-0.86	-18.47	-0.07	-0.19	0.000000	0.000000	0.000000	0.000000	1	1.396001	1.360391	0	0.000000	0.000000	0.000000	
1687017799300274	2	1	1	0	34	1.44	1.42	-32.97	47.53	0.00	0.90	-0.01	-11.43	-0.19	0.24	-0.01	-3.90	-0.03	-34.86	47.56	-33.42	47.53	-33.34	50.97	-34.78	51.00	0	0.000000	0	2	0x880	0	532.03	983.93	512.93	157.21	59.52	1	2	1	86.838097	0	453.422485	954.172974	1013.652283	512.930420	954.170471	1013.689148	610.634766	954.429077	1009.928040	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.24	-11.88	-33.05	47.66	-33.05	47.66	0.24	-11.88	-0.01	-0.19	-47.11	67.93	-32.97	47.53	0.24	-11.88	-0.01	-0.19	0.000000	0.000000	0.000000	0.000000	1	-3.119755	0.375096	0	0.000000	0.000000	0.000000	
1687017799300274	2	1	2	1	8	1.58	1.43	-25.05	109.30	1.08	-0.52	-0.19	-14.89	-0.11	-2.03	-0.19	-7.26	0.04	-28.63	108.62	-24.91	109.30	-25.19	110.86	-28.92	110.18	0	0.000000	0	8	0x19A1	100	1426.27	949.51	1461.29	72.56	26.06	1	1	1	99.756798	0	1389.995361	936.340149	962.563354	1461.291016	936.475220	962.534851	1462.552246	936.777832	962.471252	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-2.03	-15.24	-143.62	585.24	-143.62	585.24	-2.03	-15.24	-0.19	-0.11	-28.88	117.66	-25.05	109.30	-2.03	-15.24	-0.19	-0.11	0.000000	0.000000	0.000000	0.000000	1	1.389886	1.347362	0	0.000000	0.000000	0.000000	
1687017799400041	2	1	1	0	35	1.64	1.43	-34.93	49.12	-0.33	-0.87	-0.01	-10.28	-0.25	-1.55	-0.01	-2.68	-0.03	-37.33	49.29	-35.71	49.12	-35.29	53.01	-36.91	53.18	0	0.000000	0	2	0x1880	0	496.06	996.54	465.28	183.08	58.14	1	1	0	82.018158	0	404.520874	967.439819	1025.372559	465.279541	967.473572	1025.613525	587.603882	966.778015	1020.648987	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	-1.55	-10.76	-27.93	39.25	-27.93	39.25	-1.55	-10.76	-0.01	-0.25	-42.41	59.60	-34.93	49.12	-1.55	-10.76	-0.01	-0.25	0.000000	0.000000	0.000000	0.000000	1	-3.034135	0.498648	0	0.000000	0.000000	0.000000	
1687017799400041	2	1	2	1	9	1.69	1.62	-26.25	107.91	0.47	-1.20	-0.26	-14.76	-0.18	-2.69	-0.26	-7.04	0.04	-29.88	107.15	-25.90	107.91	-26.22	109.57	-30.19	108.82	0	0.000000	0	8	0x18A1	100	1399.02	958.84	1436.94	78.88	30.05	1	1	1	87.642303	0	1359.582031	943.719177	973.978821	1436.938110	943.818970	973.867126	1438.459106	944.034119	973.626465	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-2.69	-15.13	-43.33	167.27	-43.33	167.27	-2.69	-15.13	-0.26	-0.18	-28.04	108.23	-26.25	107.91	-2.69	-15.13	-0.26	-0.18	0.000000	0.000000	0.000000	0.000000	1	1.383206	1.335911	0	0.000000	0.000000	0.000000	
1687017799500303	2	1	1	0	36	1.79	1.74	-35.07	48.06	-0.63	-1.23	-0.01	-10.55	-0.37	-1.56	-0.01	-2.67	-0.03	-38.45	48.92	-36.88	48.06	-34.83	51.82	-36.40	52.68	0	0.000000	0	2	0x1880	0	461.10	1003.21	384.89	227.03	72.09	1	1	0	74.372688	0	347.583984	967.001709	1037.832764	384.885620	967.162415	1039.257324	574.618652	966.498779	1033.371948	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	1	-1.56	-10.79	-26.41	36.19	-26.41	36.19	-1.56	-10.79	-0.01	-0.37	-36.32	49.77	-35.05	48.06	-1.56	-10.79	-0.01	-0.37	0.000000	0.000000	0.000000	0.000000	1	-3.035120	0.832658	0	0.000000	0.000000	0.000000	
1687017799500303	2	1	2	1	10	1.68	1.36	-27.54	106.87	-0.13	-2.66	-0.34	-14.42	-0.30	-3.38	-0.34	-6.48	0.05	-30.95	106.09	-27.02	106.87	-27.34	108.51	-31.28	107.73	0	0.000000	0	8	0x1881	100	1373.48	972.48	1411.50	79.38	25.48	1	1	1	99.986542	0	1333.786865	959.748230	985.416199	1411.504395	959.735474	985.216248	1413.164062	959.709167	984.803345	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-3.38	-14.60	-26.51	97.52	-26.51	97.52	-3.38	-14.60	-0.34	-0.30	-29.24	107.55	-27.54	106.87	-3.38	-14.60	-0.34	-0.30	0.000000	0.000000	0.000000	0.000000	1	1.375335	1.323957	0	0.000000	0.000000	0.000000	
1687017799600122	2	1	1	0	37	1.71	1.31	-36.21	48.52	-0.43	-1.88	-0.01	-9.75	-0.50	-2.47	-0.01	-2.05	-0.03	-38.82	48.74	-37.13	48.52	-36.59	52.56	-38.29	52.79	0	0.000000	0	2	0x1880	0	426.56	1003.54	388.73	200.29	53.98	1	1	0	81.669899	0	326.414551	976.459717	1030.192261	388.730225	976.545044	1030.526245	526.707886	975.116821	1024.940796	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	-2.47	-10.20	-27.31	36.59	-27.31	36.59	-2.47	-10.20	-0.01	-0.50	-39.51	52.94	-36.23	48.55	-2.47	-10.20	-0.01	-0.50	0.002473	0.002473	0.000000	0.000000	1	-3.009883	0.242350	0	0.000000	0.000000	0.000000	
1687017799600122	2	1	1	1	11	1.75	1.51	-29.79	110.15	-0.22	-3.42	-0.49	-9.15	-0.39	-4.77	-0.49	-1.37	0.08	-33.24	109.43	-29.12	110.15	-29.42	111.87	-33.54	111.16	0	0.000000	0	8	0x1880	100	1350.53	972.37	1388.43	81.34	27.39	1	1	1	99.972221	0	1309.862793	958.676453	986.246460	1388.425903	958.672058	986.062561	1391.201904	958.661743	985.630310	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-4.77	-9.52	-26.80	94.58	-26.80	94.58	-4.77	-9.52	-0.49	-0.39	-32.87	116.01	-29.79	110.15	-4.77	-9.52	-0.49	-0.39	0.000000	0.000000	0.000000	0.000000	1	1.398453	-1.605549	0	0.000000	0.000000	0.000000	
1687017799699904	2	1	3	1	12	1.68	1.51	-30.87	108.93	0.24	-3.43	-0.56	-9.32	-0.36	-5.39	-0.56	-1.73	0.08	-34.43	108.20	-30.47	108.93	-30.78	110.59	-34.73	109.85	0	0.000000	0	8	0x18C0	100	1320.79	964.07	1357.74	79.45	27.74	1	1	1	99.968651	0	1281.062866	950.143799	978.073059	1357.735962	950.196899	977.937378	1360.517822	950.313599	977.639221	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-5.39	-9.87	-39.71	133.12	-39.71	133.12	-5.39	-9.87	-0.56	-0.36	-32.05	107.45	-30.87	108.93	-5.39	-9.87	-0.56	-0.36	0.000000	0.000000	0.000000	0.000000	1	1.386413	1.299308	0	0.000000	0.000000	0.000000	
1687017799800280	2	1	3	1	13	1.58	1.64	-33.01	110.74	0.68	-4.38	-0.73	-6.55	-0.26	-6.83	-0.73	0.93	0.11	-35.89	110.00	-32.19	110.74	-32.50	112.29	-36.20	111.55	0	0.000000	0	8	0x18E0	100	1301.68	955.00	1335.92	73.57	29.49	1	1	1	85.318031	0	1264.892456	940.129883	969.820740	1335.921631	940.248413	969.742371	1338.463745	940.493286	969.580322	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-6.83	-7.28	-69.58	226.03	-69.58	226.03	-6.83	-7.28	-0.73	-0.26	-35.72	116.04	-33.01	110.74	-6.83	-7.28	-0.73	-0.26	0.000000	0.000000	0.000000	0.000000	1	1.374997	1.289082	0	0.000000	0.000000	0.000000	
